pos,corr_resp,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Fixation.started,line1.started,line2.started,line3.started,line4.started,Fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,probe.stopped,participant,session,date,expName,psychopyVersion,frameRate,,sequential rt,random rt,,,,
-50,x,0,0,0,0,,,,,20,0,80,0,698.2861355,699.2860386,699.2860386,699.2860386,699.2860386,699.2860386,700.2857686,700.2857686,x,1,0.2971655,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,20,1,81,1,700.6021858,701.6020626,701.6020626,701.6020626,701.6020626,701.6020626,702.6019231,702.6019231,v,1,0.2525241,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,20,2,82,2,702.8849825,703.8685284,703.8685284,703.8685284,703.8685284,703.8852859,704.8684905,704.8684905,c,1,0.2658193,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,20,3,83,3,705.1517094,706.1513664,706.1513664,706.1513664,706.1513664,706.1513664,707.1516227,707.1516227,z,1,0.3753006,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,21,0,84,0,707.5512682,708.5511457,708.5511457,708.5511457,708.5511457,708.5511457,709.5512693,709.5512693,x,1,0.6734758,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,21,1,85,1,710.2512646,711.2507233,711.2507233,711.2507233,711.2507233,711.2507233,712.2507843,712.2507843,v,1,0.4193865,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,21,2,86,2,712.7008103,713.7006888,713.7006888,713.7006888,713.7006888,713.7006888,714.7002823,714.7002823,c,1,0.3309884,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,21,3,87,3,715.0503197,716.0503838,716.0503838,716.0503838,716.0503838,716.0503838,717.0502491,717.0502491,z,1,0.3724733,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,22,0,88,0,717.4499918,718.4499248,718.4499248,718.4499248,718.4499248,718.4499248,719.4498067,719.4498067,x,1,0.4544609,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,22,1,89,1,719.9332263,720.9329509,720.9329509,720.9329509,720.9329509,720.9329509,721.933108,721.933108,v,1,0.3810922,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,22,2,90,2,722.3330149,723.3329825,723.3329825,723.3329825,723.3329825,723.3329825,724.3324794,724.3324794,c,1,0.4746789,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,22,3,91,3,724.8325103,725.8324686,725.8324686,725.8324686,725.8324686,725.8324686,726.8322539,726.8322539,z,1,0.3055214,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,23,1,93,1,729.5484712,730.548333,730.548333,730.548333,730.548333,730.548333,731.5484545,731.5484545,v,1,0.2728702,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,23,2,94,2,731.8484041,732.8483068,732.8483068,732.8483068,732.8483068,732.8483068,733.8480267,733.8480267,c,1,0.2615603,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,23,3,95,3,734.1314949,735.1313281,735.1313281,735.1313281,735.1313281,735.1313281,736.1311024,736.1311024,z,1,0.2079864,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,24,0,96,0,736.3643029,737.3643879,737.3643879,737.3643879,737.3643879,737.3643879,738.3639268,738.3639268,x,1,0.2322857,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,24,1,97,1,738.6142255,739.6136078,739.6136078,739.6136078,739.6136078,739.6136078,740.6139028,740.6139028,v,1,0.2389705,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,24,2,98,2,740.8808151,741.8806589,741.8806589,741.8806589,741.8806589,741.8806589,742.8803324,742.8803324,c,1,0.2855807,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,24,3,99,3,743.1967412,744.1968669,744.1968669,744.1968669,744.1968669,744.1968669,745.1964804,745.1964804,z,1,0.0112885,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,25,0,100,0,745.2298508,746.229833,746.229833,746.229833,746.229833,746.229833,747.2297058,747.2297058,x,1,0.1999899,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,25,1,101,1,747.4461169,748.4463085,748.4463085,748.4463085,748.4463085,748.4463085,749.4461123,749.4461123,v,1,0.5076996,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,25,2,102,2,749.9793518,750.9793888,750.9793888,750.9793888,750.9793888,750.9793888,751.9788615,751.9788615,c,1,0.2557137,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,25,3,103,3,752.2621939,753.2622579,753.2622579,753.2622579,753.2622579,753.2622579,754.2621465,754.2621465,z,1,0.2430394,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,26,0,104,0,754.5289153,755.528619,755.528619,755.528619,755.528619,755.528619,756.5285045,756.5285045,x,1,0.4449658,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,26,1,105,1,756.9951407,757.9949516,757.9949516,757.9949516,757.9949516,757.9949516,758.9947779,758.9947779,v,1,0.3870711,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,26,2,106,2,759.4111824,760.4113146,760.4113146,760.4113146,760.4113146,760.4113146,761.4112039,761.4112039,c,1,0.2583228,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,26,3,107,3,761.6941484,762.6945418,762.6945418,762.6945418,762.6945418,762.6945418,763.6940097,763.6940097,z,1,0.235985,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,27,0,108,0,763.9609034,764.9605627,764.9605627,764.9605627,764.9605627,764.9605627,765.9607321,765.9607321,x,1,0.2864325,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,27,1,109,1,766.2773048,767.2773322,767.2773322,767.2773322,767.2773322,767.2773322,768.2767918,768.2767918,v,1,0.0230476,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,27,2,110,2,768.3270524,769.3268765,769.3268765,769.3268765,769.3268765,769.3268765,770.3266003,770.3266003,c,1,0.2467149,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,27,3,111,3,770.5933064,771.5930578,771.5930578,771.5930578,771.5930578,771.5930578,772.5927517,772.5927517,z,1,0.1993263,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,28,0,112,0,772.809713,773.809394,773.809394,773.809394,773.809394,773.809394,774.8096217,774.8096217,x,1,0.2767592,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,28,1,113,1,775.1093771,776.1091959,776.1091959,776.1091959,776.1091959,776.1091959,777.1090985,777.1090985,v,1,0.2467016,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,28,2,114,2,777.3756803,778.3755034,778.3755034,778.3755034,778.3755034,778.3755034,779.3757318,779.3757318,c,1,0.2869889,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,28,3,115,3,779.6919811,780.6918173,780.6918173,780.6918173,780.6918173,780.6918173,781.6919037,781.6919037,z,1,0.1385619,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,29,0,116,0,781.8584088,782.8585959,782.8585959,782.8585959,782.8585959,782.8585959,783.8581125,783.8581125,x,1,0.252575,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,29,1,117,1,784.141611,785.141242,785.141242,785.141242,785.141242,785.141242,786.1412432,786.1412432,v,1,0.2585379,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,29,2,118,2,786.4246109,787.4246045,787.4246045,787.4246045,787.4246045,787.4246045,788.424326,788.424326,c,1,0.2912105,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,29,3,119,3,788.7408941,789.7406305,789.7406305,789.7406305,789.7406305,789.7406305,790.740783,790.740783,z,1,0.2410189,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,30,0,120,0,791.0072224,792.0071337,792.0071337,792.0071337,792.0071337,792.0071337,793.0066816,793.0066816,x,1,0.2409953,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,30,1,121,1,793.2735407,794.2739114,794.2739114,794.2739114,794.2739114,794.2739114,795.2735818,795.2735818,v,1,0.278664,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,30,2,122,2,795.5732601,796.5734594,796.5734594,796.5734594,796.5734594,796.5734594,797.5733945,797.5733945,c,1,0.2752513,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,30,3,123,3,797.8728898,798.8730566,798.8730566,798.8730566,798.8730566,798.8730566,799.8730051,799.8730051,z,1,0.3195455,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,31,0,124,0,800.2229305,801.222678,801.222678,801.222678,801.222678,801.222678,802.2225711,802.2225711,x,1,0.5659902,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,31,1,125,1,802.8059534,803.8057934,803.8057934,803.8057934,803.8057934,803.8057934,804.8057311,804.8057311,v,1,0.4077821,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,31,2,126,2,805.2385479,806.2386803,806.2386803,806.2386803,806.2386803,806.2386803,807.2388624,807.2388624,c,1,0.3060668,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,31,3,127,3,807.5717298,808.5717751,808.5717751,808.5717751,808.5717751,808.5717751,809.5717136,809.5717136,z,1,0.4750035,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,32,0,128,0,810.0714211,811.0714336,811.0714336,811.0714336,811.0714336,811.0714336,812.0713516,812.0713516,x,1,0.2806524,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,32,1,129,1,812.3714445,813.3711029,813.3711029,813.3711029,813.3711029,813.3711029,814.3711464,814.3711464,v,1,0.2489656,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,32,2,130,2,814.6373417,815.6373535,815.6373535,815.6373535,815.6373535,815.6373535,816.637587,816.637587,c,1,0.2903828,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,32,3,131,3,816.9539061,817.9542053,817.9542053,817.9542053,817.9542053,817.9542053,818.9539048,818.9539048,z,1,0.2740986,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,33,0,132,0,819.2536185,820.2538825,820.2538825,820.2538825,820.2538825,820.2538825,821.2534176,821.2534176,x,1,0.3012361,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,33,1,133,1,821.5865681,822.5864883,822.5864883,822.5864883,822.5864883,822.5864883,823.5863925,823.5863925,v,1,0.4690353,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,33,2,134,2,824.0864811,825.0863795,825.0863795,825.0863795,825.0863795,825.0863795,826.0860214,826.0860214,c,1,0.1228871,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,33,3,135,3,826.236055,827.2359657,827.2359657,827.2359657,827.2359657,827.2359657,828.2356658,828.2356658,z,1,0.3058628,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,34,0,136,0,828.5689984,829.5690272,829.5690272,829.5690272,829.5690272,829.5690272,830.5688459,830.5688459,x,1,0.3191285,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,34,1,137,1,830.9186802,831.9188577,831.9188577,831.9188577,831.9188577,831.9188577,832.9186545,832.9186545,v,1,0.2511793,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,34,2,138,2,833.201939,834.2016771,834.2016771,834.2016771,834.2016771,834.2016771,835.2015468,835.2015468,c,1,0.2771199,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,34,3,139,3,835.5016989,836.5016004,836.5016004,836.5016004,836.5016004,836.5016004,837.501373,837.501373,z,1,0.2401691,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,35,0,140,0,837.7678929,838.7679912,838.7679912,838.7679912,838.7679912,838.7679912,839.7679214,839.7679214,x,1,0.4736566,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,35,1,141,1,840.2675451,841.2675535,841.2675535,841.2675535,841.2675535,841.2675535,842.2673259,842.2673259,v,1,0.1233172,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,35,2,142,2,842.4174747,843.4173723,843.4173723,843.4173723,843.4173723,843.4173723,844.4171425,844.4171425,c,1,0.2576908,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,35,3,143,3,844.7004611,845.7003747,845.7003747,845.7003747,845.7003747,845.7003747,846.70012,846.70012,z,1,0.2637803,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,36,0,144,0,846.9835483,847.9834457,847.9834457,847.9834457,847.9834457,847.9834457,848.983082,848.983082,x,1,0.3193832,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,36,1,145,1,849.3327524,850.3331568,850.3331568,850.3331568,850.3331568,850.3331568,851.3328165,851.3328165,v,1,0.2328785,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,36,2,146,2,851.5827968,852.5824968,852.5824968,852.5824968,852.5824968,852.5824968,853.5820378,853.5820378,c,1,0.2655171,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,36,3,147,3,853.8658407,854.8655027,854.8655027,854.8655027,854.8655027,854.8655027,855.865648,855.865648,z,1,0.1592119,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,37,0,148,0,856.0487465,857.0488094,857.0488094,857.0488094,857.0488094,857.0488094,858.0487983,858.0487983,x,1,0.3960672,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,37,1,149,1,858.4651095,859.4652462,859.4652462,859.4652462,859.4652462,859.4652462,860.4651228,860.4651228,v,1,0.2901866,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,37,2,150,2,860.7815811,861.7815901,861.7815901,861.7815901,861.7815901,861.7815901,862.7816064,862.7816064,c,1,0.2682069,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,37,3,151,3,863.0812336,864.081429,864.081429,864.081429,864.081429,864.081429,865.0811897,865.0811897,z,1,0.2164199,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,38,0,152,0,865.314571,866.3143456,866.3143456,866.3143456,866.3143456,866.3143456,867.3142644,867.3142644,x,1,0.2349807,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,38,1,153,1,867.5807795,868.5806361,868.5806361,868.5806361,868.5806361,868.5806361,869.580494,869.580494,v,1,0.228541,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,38,2,154,2,869.8302675,870.8304361,870.8304361,870.8304361,870.8304361,870.8304361,871.8301992,871.8301992,c,1,0.2928218,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,38,3,155,3,872.147,873.1469034,873.1469034,873.1469034,873.1469034,873.1469034,874.1465497,874.1465497,z,1,0.3125136,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,39,0,156,0,874.4800193,875.4794126,875.4794126,875.4794126,875.4794126,875.4794126,876.4793678,876.4793678,x,1,0.2348784,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,39,1,157,1,876.7463313,877.7463045,877.7463045,877.7463045,877.7463045,877.7463045,878.745962,878.745962,v,1,0.2391537,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,39,2,158,2,879.0128776,880.0127347,880.0127347,880.0127347,880.0127347,880.0127347,881.0124664,881.0124664,c,1,0.2886953,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,39,3,159,3,881.329113,882.3286476,882.3286476,882.3286476,882.3286476,882.3286476,883.3291087,883.3291087,z,1,0.2233304,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,40,0,160,0,883.5786265,884.5785706,884.5785706,884.5785706,884.5785706,884.5785706,885.5783188,885.5783188,x,1,0.4182313,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,40,1,161,1,886.028291,887.0282774,887.0282774,887.0282774,887.0282774,887.0282774,888.0279116,888.0279116,v,1,0.341822,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,40,2,162,2,888.3946148,889.3949855,889.3949855,889.3949855,889.3949855,889.3949855,890.3944903,890.3944903,c,1,0.4337796,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,40,3,163,3,890.8610616,891.8609568,891.8609568,891.8609568,891.8609568,891.8609568,892.860841,892.860841,z,1,0.2683114,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,41,0,164,0,893.16063,894.1609842,894.1609842,894.1609842,894.1609842,894.1609842,895.1605635,895.1605635,x,1,0.2799312,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,41,1,165,1,895.4603683,896.460321,896.460321,896.460321,896.460321,896.460321,897.4604335,897.4604335,v,1,0.2431076,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,41,2,166,2,897.7269852,898.7267655,898.7267655,898.7267655,898.7267655,898.7267655,899.7264024,899.7264024,c,1,0.2425576,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,41,3,167,3,899.9933658,900.993159,900.993159,900.993159,900.993159,900.993159,901.9929547,901.9929547,z,1,0.3223731,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,42,0,168,0,902.3429629,903.3431608,903.3431608,903.3431608,903.3431608,903.3431608,904.3427614,904.3427614,x,1,0.2722055,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,42,1,169,1,904.642636,905.6429067,905.6429067,905.6429067,905.6429067,905.6429067,906.6427119,906.6427119,v,1,0.2518672,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,42,2,170,2,906.9255242,907.9256274,907.9256274,907.9256274,907.9256274,907.9256274,908.9254358,908.9254358,c,1,0.2827209,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,42,3,171,3,909.2256734,910.2249972,910.2249972,910.2249972,910.2249972,910.2249972,911.2250518,911.2250518,z,1,0.3933966,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,43,0,172,0,911.6418647,912.6417325,912.6417325,912.6417325,912.6417325,912.6417325,913.6411206,913.6411206,x,1,0.4292315,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,43,1,173,1,914.0910698,915.0743558,915.0743558,915.0743558,915.0743558,915.0912016,916.0909169,916.0909169,v,1,0.3711721,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,43,2,174,2,916.4907239,917.4909099,917.4909099,917.4909099,917.4909099,917.4909099,918.4909722,918.4909722,c,1,0.4060807,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,43,3,175,3,918.9241773,919.9238079,919.9238079,919.9238079,919.9238079,919.9238079,920.9239049,920.9239049,z,1,0.5552756,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,44,0,176,0,921.5073626,922.5068774,922.5068774,922.5068774,922.5068774,922.5068774,923.5067986,923.5067986,x,1,0.2492702,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,44,1,177,1,923.773471,924.7734239,924.7734239,924.7734239,924.7734239,924.7734239,925.7731503,925.7731503,v,1,0.3205509,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,44,2,178,2,926.1230587,927.1232952,927.1232952,927.1232952,927.1232952,927.1232952,928.1228931,928.1228931,c,1,0.2496208,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,44,3,179,3,928.3897695,929.3895902,929.3895902,929.3895902,929.3895902,929.3895902,930.3892048,930.3892048,z,1,0.192148,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,45,0,180,0,930.6059805,931.6058823,931.6058823,931.6058823,931.6058823,931.6058823,932.6057731,932.6057731,x,1,0.2528942,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,45,1,181,1,932.8891477,933.8886385,933.8886385,933.8886385,933.8886385,933.8886385,934.8887533,934.8887533,v,1,0.2329974,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
